VRP,,HUNTERVILLE,-39.936583,175.569139,,,NZ,VFR
VRP,,HUNTLY,-37.561944,175.158472,,,NZ,VFR
VRP,,HUNUA,-37.078417,175.070778,,,NZ,VFR
VRP,,IRISHMAN CREEK STATION,-44.069444,170.344167,,,NZ,VFR
VRP,,ISLAND BAY,-41.349667,174.772944,,,NZ,VFR
VRP,,JACKETTS ISLAND,-41.148278,173.029861,,,NZ,VFR
VRP,,JANE PEAK,-45.327528,168.323111,,,NZ,VFR
VRP,,JARDINES,-45.088639,168.734778,,,NZ,VFR
VRP,,JARVIS,-43.733889,172.510667,,,NZ,VFR
VRP,,JELLIE PARK,-43.508917,172.580944,,,NZ,VFR
VRP,,JENKINS HILL,-41.331333,173.279583,,,NZ,VFR
VRP,,JOLLIE RIVER MOUTH,-43.854889,170.183528,,,NZ,VFR
VRP,,KAHAROA,-37.993778,176.237139,,,NZ,VFR
VRP,,KAI IWI,-39.847417,174.925722,,,NZ,VFR
VRP,,KAI IWI BEACH,-39.886361,174.900325,,,NZ,VFR
VRP,,KAINGAROA,-38.4085,176.565694,,,NZ,VFR
VRP,,KAIPO SADDLE,-44.451056,167.990333,,,NZ,VFR
VRP,,KAITUNA BRIDGE,-37.746333,176.354306,,,NZ,VFR
VRP,,KAITUNA BRIDGE,-41.478444,173.812333,,,NZ,VFR
VRP,,KARAKA,-37.077083,174.92825,,,NZ,VFR
VRP,,KARANGAHAPE,-38.795194,175.800472,,,NZ,VFR
VRP,,KAREWA ISLAND,-37.529667,176.131806,,,NZ,VFR
VRP,,KARIOI AERODROME,-39.474917,175.556861,,,NZ,VFR
VRP,,KARORI ROCK,-41.343833,174.651833,,,NZ,VFR
VRP,,KATIKATI,-37.552111,175.922972,,,NZ,VFR
VRP,,KAWAHA POINT,-38.105278,176.246389,,,NZ,VFR
VRP,,KAWAKAWA BAY,-36.948167,175.169222,,,NZ,VFR
VRP,,KAWERAU VILLAGE,-38.086,176.709639,,,NZ,VFR
VRP,,KAY CREEK,-44.848306,168.226806,,,NZ,VFR
VRP,,KELLANDS PONDS,-44.298361,170.06675,,,NZ,VFR
VRP,,KENNINGTON,-46.392333,168.446611,,,NZ,VFR
VRP,,KETETAHI HOT SPRINGS,-39.107139,175.648528,,,NZ,VFR
